product_id,category_id,supplier_id,sku,product_name,brand,cost_price,selling_price,discount_percent,gst_percent,stock_quantity,reorder_level,rating,launch_date,warranty_months,color,unit,status,inventory_value,returnable
615,16,21,SKU100615,Ex Incidunt,Bajaj,37789,59312.75,15,18,514,97,2.8,2022-08-04,12,Pink,Piece,Inactive,30486753.5,Yes
616,17,43,SKU100616,Architecto Excepturi,Xiaomi,32275,42929.05,0,18,754,21,2.2,2025-02-15,36,Silver,Pack,Inactive,32368503.7,Yes
617,14,32,SKU100617,Tempore Soluta,Dell,40583,59519.92,40,18,393,94,1.7,2025-06-11,36,Black,Box,Active,23391328.56,No
618,18,38,SKU100618,At Culpa,Milton,4474,6482.92,15,18,930,73,2.6,2025-10-21,6,Silver,Piece,Active,6029115.6,No
619,14,58,SKU100619,Saepe Quidem,Dell,16665,20059.43,0,18,473,13,1.3,2021-09-11,36,Grey,Pack,Inactive,9488110.39,Yes
620,13,5,SKU100620,Suscipit Quam,Samsung,16523,19122.75,10,18,334,95,4.0,2026-06-12,6,White,Litre,Active,6386998.5,No
621,5,61,SKU100621,Excepturi Dicta,Nike,10675,12653.02,0,18,621,22,1.7,2024-01-12,36,Blue,Piece,Active,7857525.42,No
622,5,57,SKU100622, Nobis A ,Levis,11761,14211.24,0,18,914,96,3.1,2024-07-22,6,Yellow,Piece,Inactive,12989073.36,No
623,15,7,SKU100623,Excepturi Rem,Bajaj,405,455.35,30,18,785,35,4.7,2025-02-05,12,Red,Piece,Active,357449.75,No
624,1,2,SKU100624,Ea Vel,Puma,12692,18276.22,5,18,225,22,4.2,2022-04-13,12,Blue,Piece,Inactive,4112149.5,Yes
625,11,42,SKU100625,Qui Magni,OnePlus,41177,49197.2,15,18,956,79,2.6,2022-02-17,12,Red,Piece,Inactive,47032523.2,No
626,6,2,SKU100626,Qui Quisquam,Titan,42960,54048.84,30,18,217,68,1.9,2025-11-14,24,Brown,Pack,Active,11728598.28,Yes
627,7,53,SKU100627,Quae Quod,Adidas,39347,53110.11,5,18,729,78,4.2,2021-09-23,12,Green,Piece,Inactive,38717270.19,No
628,5,43,SKU100628,Molestias Optio,Dell,41738,61808.06,25,18,871,95,2.9,2021-12-04,36,Grey,Litre,Active,53834820.26,Yes
629,8,3,SKU100629,Tempora Molestias,Bajaj,49837,77167.1,20,18,242,64,,2024-09-23,6,Blue,Pack,Inactive,18674438.2,No
630,7,20,SKU100630,Explicabo Ad,Titan,13494,19175.24,15,18,945,86,5.0,2024-08-04,24,Blue,Pack,Inactive,18120601.8,Yes
631,17,54,SKU100631,Atque Laborum,Prestige,19004,28036.13,15,18,867,52,2.4,2023-08-10,6,Red,Box,Inactive,24307324.71,No
632,6,57,SKU100632,Unde Sunt,Prestige,496,561.62,40,18,71,34,1.2,2022-06-09,12,Blue,Piece,Active,39875.02,Yes
633,8,65,SKU100633,Repellendus Iusto,Sony,28034,40999.57,20,18,168,35,2.0,2022-09-09,12,Green,Pack,Inactive,6887927.76,Yes
634,9,62,SKU100634,Aperiam Libero,Sony,23665,30743.73,10,18,482,66,2.7,2026-03-14,36,,Kg,Active,14818477.86,No
635,14,11,SKU100635,Labore Temporibus,Adidas,39105,53519.06,50,18,744,32,2.0,2023-01-16,36,Green,Kg,Inactive,39818180.64,Yes
636,11,18,SKU100636,Vitae Officiis,Cello,30853,36957.51,15,18,4,11,4.4,2025-08-16,24,Pink,Kg,Inactive,147830.04,No
637,12,50,SKU100637,Suscipit Ducimus,Asus,20272,28796.87,5,18,418,14,5.0,2022-09-13,12,Red,Kg,Inactive,12037091.66,No
638,17,91,SKU100638,At Officia,Asus,41714,60245.22,0,18,666,59,4.7,2021-11-13,12,Pink,Piece,Inactive,40123316.52,Yes
639,5,34,SKU100639,Impedit Eligendi,Bajaj,29949,47083.8,10,18,260,41,3.4,2021-12-05,12,Black,Piece,Active,12241788.0,No
640,13,91,SKU100640,Eligendi Animi,Xiaomi,5365,7292.48,15,18,897,64,1.7,2024-03-28,24,Yellow,Litre,Inactive,6541354.56,No
641,14,97,SKU100641,Ipsa Quam,Sony,7261,10296.75,25,18,833,28,2.1,2024-12-10,36,Green,Piece,Active,8577192.75,No
642,1,13,SKU100642,Quisquam Pariatur,Sony,45733,59860.83,30,18,670,46,3.9,2023-09-17,24,Blue,Box,Active,40106756.1,No
643,6,65,SKU100643,Amet Tenetur,LG,29634,41000.0,15,18,190,35,1.2,2023-03-07,12,Green,Kg,Inactive,7790000.0,Yes
644,6,11,SKU100644,Illo Magnam,Adidas,5716,7367.15,20,18,65,53,1.1,2021-12-17,36,White,Piece,Active,478864.75,No
645,1,86,SKU100645,Ullam Iure,Xiaomi,2843,3264.96,50,18,810,10,2.5,2023-11-17,24,Pink,Kg,Inactive,2644617.6,No
646,11,48,SKU100646,Cupiditate Maxime,Milton,22583,36126.53,15,18,963,56,3.7,2025-04-09,6,Silver,Pack,Active,34789848.39,Yes
647,15,90,SKU100647,Natus Nulla,Titan,47628,72285.52,10,18,26,87,1.5,2024-11-04,12,Silver,Kg,Inactive,1879423.52,No
648,7,1,SKU100648,Labore Ea,Prestige,21214,23511.8,25,18,894,15,4.9,2025-10-10,36,Red,Litre,Inactive,21019549.2,No
649,20,11,SKU100649,Voluptate Praesentium,Levis,28143,44171.63,40,18,674,99,4.6,2024-09-05,24,Brown,Box,Active,29771678.62,Yes
650,5,64,SKU100650,Quas Fugiat,Sony,19849,30094.6,50,18,895,69,1.7,2022-04-04,6,Pink,Litre,Active,26934667.0,Yes
651,7,22,SKU100651,Nisi Beatae,Milton,45969,52621.45,30,18,732,13,1.6,2025-03-20,36,Green,Box,Inactive,38518901.4,No
652,4,86,SKU100652,Sed Ducimus,HP,35131,49772.69,40,18,92,98,2.3,2026-03-12,6,Silver,Kg,Inactive,4579087.48,No
653,8,29,SKU100653,Impedit Iste,Nike,7681,9566.6,5,18,91,53,4.0,2022-06-05,6,Brown,Pack,Active,870560.6,No
654,13,74,SKU100654,Beatae Itaque,Samsung,20468,23148.13,50,18,194,59,4.9,2024-01-26,24,Blue,Litre,Active,4490737.22,Yes
655,13,2,SKU100655,Inventore Occaecati,OnePlus,30286,38098.67,20,18,857,38,3.0,2025-03-06,24,Blue,Piece,Inactive,32650560.19,No
656,17,89,SKU100656,Doloremque Voluptas,LG,18020,28803.61,40,18,646,37,3.0,2025-05-01,36,Black,Pack,Active,18607132.06,Yes
657,8,90,SKU100657,Laudantium Occaecati,Apple,11832,18083.9,30,18,306,94,4.6,2021-11-30,6,Yellow,Kg,Inactive,5533673.4,No
658,16,45,SKU100658,Libero Sint,Titan,25728,29224.73,20,18,289,99,4.7,2025-04-03,36,White,Box,Inactive,8445946.97,Yes
659,10,59,SKU100659,Harum Tempore,Prestige,10827,15034.14,40,18,712,71,2.2,2022-01-16,12,Red,Piece,Inactive,10704307.68,Yes
660,5,49,SKU100660,Autem Velit,Philips,44628,67871.6,0,18,98,55,4.9,2025-01-04,6,White,Litre,Inactive,6651416.8,No
661,5,81,SKU100661,Maiores Quam,Titan,16156,18046.19,15,18,406,72,2.2,2022-12-01,12,Grey,Piece,Inactive,7326753.14,No
662,9,81,SKU100662,Aliquam Dicta,Prestige,29271,37574.06,5,18,119,20,1.5,2025-04-13,12,Black,Litre,Inactive,4471313.14,No
663,4,76,SKU100663,Aliquid Debitis,Dell,25263,33905.36,30,18,305,83,1.5,2022-02-15,12,Grey,Piece,Inactive,10341134.8,No
664,3,67,SKU100664,Ex Tenetur,Xiaomi,35422,51605.41,5,18,771,36,4.9,2024-09-02,12,Brown,Box,Active,39787771.11,No
665,11,16,SKU100665,Magni Molestiae,Apple,8542,11852.37,10,18,89,81,2.0,2026-05-19,6,White,Litre,Inactive,1054860.93,No
666,18,22,SKU100666,Aliquid Sed,Philips,43233,47558.15,20,18,47,76,4.6,2022-11-10,36,Blue,Litre,Inactive,2235233.05,No
667,17,46,SKU100667,Veritatis Odio,Bajaj,35372,47939.5,5,18,678,15,1.9,2024-09-16,24,Red,Box,Active,32502981.0,No
668,9,17,SKU100668,Minima Numquam,Bajaj,27757,31564.7,20,18,266,58,3.6,2022-03-17,36,White,Pack,Inactive,8396210.2,Yes
669,18,27,SKU100669,Rem Deserunt,Sony,41359,60646.25,15,18,731,57,3.3,2026-01-21,12,Grey,Box,Inactive,44332408.75,No
670,13,4,SKU100670,Maiores Nam,Bajaj,16320,18584.6,5,18,544,24,3.7,2024-03-24,24,White,Pack,Inactive,10110022.4,No
671,5,29,SKU100671,Totam Hic,Nike,746,857.13,15,18,387,23,4.1,2023-09-05,24,Brown,Kg,Active,331709.31,No
672,19,37,SKU100672,Cum Alias,OnePlus,17863,25074.89,0,18,174,50,4.8,2023-02-20,24,Yellow,Litre,Inactive,4363030.86,No
673,19,17,SKU100673,Praesentium Quas,Nike,722,1042.08,10,18,673,26,1.6,2024-11-05,24,Black,Pack,Active,701319.84,No
674,15,24,SKU100674,Ratione Cumque,Canon,23299,34930.66,50,18,293,45,4.8,2023-10-13,12,Green,Piece,Inactive,10234683.38,No
675,11,12,SKU100675,Facilis Voluptatibus,Prestige,5308,6042.34,15,18,967,21,,2025-05-08,24,Yellow,Kg,Active,5842942.78,No
676,17,94,SKU100676,Error Similique,HP,31534,42536.29,50,18,714,25,2.6,2023-12-26,6,Grey,Litre,Inactive,30370911.06,Yes
677,17,88,SKU100677,Voluptate Porro,Bajaj,2875,4035.6,10,18,690,77,4.6,2023-04-04,24,Blue,Litre,Inactive,2784564.0,Yes
678,14,64,SKU100678,Cupiditate Deleniti,Titan,11272,14503.03,5,18,346,96,2.0,2022-03-09,6,Green,Pack,Inactive,5018048.38,No
679,9,28,SKU100679,Odio Doloribus,Samsung,48467,68609.31,30,18,222,49,4.7,2025-05-04,6,Pink,Litre,Inactive,15231266.82,Yes
680,12,1,SKU100680,Commodi Vero,Bajaj,30269,38268.37,25,18,109,10,2.4,2024-04-09,36,Silver,Piece,Active,4171252.33,No
681,16,26,SKU100681,Vel Laborum,Sony,34774,47193.86,10,18,420,25,4.7,2022-02-08,24,Red,Kg,Inactive,19821421.2,No
682,10,47,SKU100682,Quo Quis,Philips,12039,16471.92,20,18,111,66,3.6,2024-01-10,12,Silver,Kg,Active,1828383.12,No
683,7,15,SKU100683,In Dolore,Lenovo,18771,21025.93,30,18,431,52,4.6,2023-01-13,12,Pink,Pack,Active,9062175.83,No
684,16,71,SKU100684,Magni Quaerat,Asus,44778,65248.73,25,18,769,61,3.0,2023-06-18,36,Blue,Piece,Active,50176273.37,Yes
685,5,20,SKU100685,Cupiditate Eligendi,Levis,32868,36379.11,15,18,53,96,4.3,2022-09-26,6,Grey,Kg,Inactive,1928092.83,No
686,16,11,SKU100686,Ex Possimus,Philips,16336,23014.26,50,18,191,41,2.1,2021-10-11,24,Red,Kg,Active,4395723.66,No
687,4,90,SKU100687,Magni Quod,Realme,40149,47801.16,10,18,234,25,1.5,2026-06-04,12,Blue,Kg,Active,11185471.44,Yes
688,3,7,SKU100688,Maxime Omnis,Titan,26792,36503.71,15,18,227,53,2.7,2026-03-31,36,Black,Pack,Active,8286342.17,No
689,12,36,SKU100689,Delectus Similique,Levis,46734,61176.54,25,18,916,16,1.7,2022-04-15,24,Red,Pack,Inactive,56037710.64,No
690,20,13,SKU100690,At Ipsa,Philips,12213,14974.74,40,18,372,52,2.2,2024-12-10,6,Yellow,Box,Inactive,5570603.28,No
691,12,96,SKU100691,Perferendis Qui,Xiaomi,34759,48744.52,15,18,665,45,1.8,2025-01-18,6,Blue,Litre,Active,32415105.8,Yes
692,19,84,SKU100692,Nemo Repellat,Lenovo,12743,18507.04,5,18,76,79,3.5,2022-03-08,36,Red,Litre,Active,1406535.04,Yes
693,5,25,SKU100693,Debitis Ipsum,Philips,36177,52666.53,50,18,998,54,4.6,2022-03-09,6,Grey,Piece,Inactive,52561196.94,No
694,17,65,SKU100694,Odio Omnis,Samsung,11040,15451.33,10,18,296,15,4.8,2025-12-15,12,Grey,Kg,Active,4573593.68,Yes
695,15,97,SKU100695,Laborum Debitis,Realme,25275,34911.08,30,18,410,87,2.1,2026-03-30,12,Brown,Box,Active,14313542.8,No
696,17,91,SKU100696,Tempore Repudiandae,Realme,17062,21356.59,15,18,303,100,2.1,2023-02-07,12,Black,Litre,Active,6471046.77,No
697,2,82,SKU100697,Delectus Non,HP,18303,28619.01,20,18,894,16,3.6,2025-10-31,12,Yellow,Piece,Active,25585394.94,No
698,20,48,SKU100698,Aspernatur Cupiditate,Puma,5555,8739.2,50,18,270,27,2.6,2025-12-17,24,Black,Piece,Inactive,2359584.0,Yes
699,9,23,SKU100699,Dolor Incidunt,Nike,1124,1538.41,5,18,739,98,2.5,2022-12-15,12,Pink,Box,Inactive,1136884.99,No
700,7,75,SKU100700,Dolorem Iste,Prestige,49441,64161.15,40,18,237,65,2.5,2023-06-22,6,Pink,Box,Inactive,15206192.55,Yes
701,6,25,SKU100701,Laborum Quas,Xiaomi,32246,50680.31,10,18,663,46,1.1,2023-12-21,12,Grey,Litre,Active,33601045.53,Yes
702,5,10,SKU100702,Beatae Explicabo,Philips,16172,21468.53,30,18,102,77,1.5,2023-03-23,6,Brown,Piece,Inactive,2189790.06,No
703,1,15,SKU100703,Tempora Quod,Samsung,42336,66354.86,10,18,254,20,2.1,2023-11-21,6,Black,Piece,Inactive,16854134.44,Yes
704,7,18,SKU100704,Debitis Sunt,Asus,49885,68912.42,40,18,835,30,2.2,2024-02-17,12,Black,Litre,Inactive,57541870.7,Yes
705,1,6,SKU100705,Sint Quibusdam,LG,35793,44682.88,50,18,907,63,1.6,2022-05-08,6,Red,Kg,Inactive,40527372.16,Yes
706,12,84,SKU100706,Provident Temporibus,Adidas,14903,23261.28,30,18,703,24,3.0,2022-12-27,12,White,Pack,Inactive,16352679.84,Yes
707,20,43,SKU100707,Rerum Repellendus,LG,23725,37050.38,5,18,917,15,3.4,2022-11-13,24,Brown,Box,Inactive,33975198.46,Yes
708,10,80,SKU100708,Dolores Unde,Adidas,22931,35261.02,20,18,938,73,3.6,2024-06-04,6,Black,Box,Active,33074836.76,No
709,5,50,SKU100709,Recusandae Animi,Canon,47373,70984.91,40,18,834,18,1.5,2021-10-18,24,Blue,Piece,Inactive,59201414.94,Yes
710,6,99,SKU100710,Beatae Aperiam,Titan,23208,29234.14,30,18,492,98,4.9,2026-06-17,24,Blue,Box,Inactive,14383196.88,No
711,18,64,SKU100711,Fuga Totam,OnePlus,35081,47229.57,50,18,841,39,2.5,2023-05-07,36,Yellow,Litre,Active,39720068.37,Yes
712,8,47,SKU100712,Rem Nesciunt,Samsung,13422,21434.3,0,18,371,81,2.9,2021-10-24,6,Black,Pack,Inactive,7952125.3,Yes
713,10,59,SKU100713,Praesentium Sunt,HP,36243,57478.13,30,18,248,36,4.3,2026-03-13,12,White,Box,Inactive,14254576.24,Yes
714,14,48,SKU100714,Illum Temporibus,Apple,46067,53115.48,5,18,488,86,4.5,2024-02-15,24,Blue,Piece,Active,25920354.24,Yes
715,1,73,SKU100715,Perspiciatis Exercitationem,Philips,9911,14695.13,40,18,761,27,4.0,2025-01-03,24,Pink,Kg,Inactive,11182993.93,No
716,1,37,SKU100716,In Odit,LG,10316,11657.08,0,18,618,32,3.0,2022-03-05,36,Pink,Litre,Inactive,7204075.44,No
717,8,55,SKU100717,Voluptas Assumenda,Dell,17914,28421.66,50,18,386,26,4.0,2022-11-25,6,Red,Kg,Active,10970760.76,Yes
718,15,62,SKU100718,Nulla Nesciunt,Puma,42875,60923.03,30,18,168,16,4.2,2025-09-03,12,Green,Piece,Active,10235069.04,Yes
719,12,78,SKU100719,Officiis Enim,Puma,1938,2363.9,10,18,554,23,1.3,2024-06-12,24,Red,Litre,Active,1309600.6,Yes
720,8,35,SKU100720,Sequi Dicta,Sony,37463,51788.79,40,18,46,16,2.3,2024-03-19,6,Silver,Pack,Inactive,2382284.34,Yes
721,11,97,SKU100721,Ipsum Laborum,Titan,47658,60903.05,10,18,719,96,1.4,2024-12-11,6,Yellow,Box,Active,43789292.95,No
722,16,76,SKU100722,Delectus Maxime,Apple,19113,22565.03,40,18,80,90,1.4,2025-12-07,12,Blue,Box,Inactive,1805202.4,No
723,5,44,SKU100723,Ratione Corrupti,Adidas,23713,33476.48,30,18,40,97,2.6,2024-04-08,6,Blue,Litre,Inactive,1339059.2,Yes
724,1,19,SKU100724,Excepturi Omnis,Adidas,35957,55149.65,5,18,510,22,2.8,2022-08-06,24,Blue,Piece,Inactive,28126321.5,No
725,12,12,SKU100725,Fugiat Odio,Sony,11843,17235.44,40,18,264,70,4.9,2023-08-31,36,Blue,Piece,Inactive,4550156.16,Yes
726,12,37,SKU100726,Dicta Consequatur,Titan,26906,41125.83,10,18,451,56,3.0,2021-12-26,24,Silver,Piece,Inactive,18547749.33,No
727,9,88,SKU100727,Illum Molestiae,Apple,40772,64775.12,0,18,758,41,3.8,2025-02-10,12,White,Pack,Inactive,49099540.96,Yes
728,19,52,SKU100728,Expedita Dolore,Sony,14717,19045.44,40,18,685,21,2.4,2024-05-04,36,White,Piece,Active,13046126.4,Yes
729,13,99,SKU100729,Repellat Ipsam,PHILIPS,13172,17133.61,5,18,324,53,5.0,2023-03-03,36,White,Pack,Inactive,5551289.64,Yes
730,18,20,SKU100730, Dolore Praesentium ,Asus,9636,13684.16,25,18,581,14,5.0,2025-12-07,6,Silver,Kg,Inactive,7950496.96,Yes
731,2,28,SKU100731,Omnis Praesentium,Samsung,49816,71826.49,20,18,258,91,1.7,2024-03-06,24,Grey,Piece,Inactive,18531234.42,No
732,14,68,SKU100732,Praesentium Adipisci,Lenovo,43985,68024.42,10,18,850,16,1.4,2022-04-27,24,Green,Box,Active,57820757.0,No
733,14,62,SKU100733,Mollitia Quae,Asus,35194,50834.75,10,18,988,99,2.7,2025-06-11,36,Black,Litre,Active,50224733.0,Yes
734,19,79,SKU100734, Excepturi Esse ,HP,21316,30525.18,25,18,14,29,4.6,2026-07-08,36,Silver,Piece,Inactive,427352.52,No
735,17,93,SKU100735,Libero Architecto,Samsung,29627,46563.63,10,18,649,67,3.6,2021-12-26,6,Red,Box,Inactive,30219795.87,Yes
736,20,49,SKU100736,Id Possimus,Lenovo,22912,27606.25,15,18,995,96,3.3,2025-07-23,24,Black,Pack,Inactive,27468218.75,Yes
737,16,84,SKU100737,Illo Quidem,Canon,27235,35546.94,25,18,848,79,2.7,2021-08-16,24,White,Box,Inactive,30143805.12,No
738,12,23,SKU100738,Corrupti Non,OnePlus,39086,46173.41,30,18,390,46,4.4,2022-09-11,36,Green,Litre,Active,18007629.9,Yes
739,4,12,SKU100739,Fuga Maiores,Prestige,1176,1655.96,30,18,106,73,4.0,2024-12-25,6,Pink,Litre,Active,175531.76,No
740,14,28,SKU100740,Maiores Aperiam,Boat,29894,41127.98,5,18,200,70,4.8,2024-12-17,36,Grey,Kg,Active,8225596.0,No
741,8,65,SKU100741,Asperiores Reiciendis,Adidas,17638,27159.06,20,18,314,63,3.7,2026-05-02,36,Black,Piece,Active,8527944.84,Yes
742,12,67,SKU100742,Earum Magni,Bajaj,20905,26498.03,30,18,247,81,4.9,2026-04-05,36,Black,Litre,Inactive,6545013.41,Yes
743,13,94,SKU100743,Illo Aut,Dell,26518,41158.21,50,18,162,65,1.9,2024-11-03,12,Yellow,Piece,Inactive,6667630.02,No
744,18,21,SKU100744,Quae Odio,Puma,13453,15425.58,0,18,447,11,3.5,2026-03-26,6,Brown,Litre,Active,6895234.26,No
745,1,96,SKU100745,Hic Soluta,HP,29834,42281.69,25,18,191,40,3.6,2022-07-26,12,Yellow,Box,Inactive,8075802.79,No
746,2,36,SKU100746,Debitis Consequatur,Sony,9522,13461.43,5,18,113,68,4.7,2024-11-26,12,Green,Pack,Active,1521141.59,Yes
747,3,64,SKU100747,Minima Labore,Levis,13729,17784.55,40,18,814,12,,2026-04-20,6,Red,Kg,Inactive,14476623.7,No
748,15,21,SKU100748,Maiores Dicta,Dell,19679,21746.68,10,18,675,82,3.5,2023-04-01,6,Silver,Pack,Inactive,14679009.0,Yes
749,6,67,SKU100749,Sed Quaerat,Nike,8068,9652.74,0,18,548,12,3.1,2024-12-20,12,Silver,Piece,Active,5289701.52,Yes
750,11,18,SKU100750,Provident Animi,Boat,5568,8150.84,10,18,274,45,2.9,2021-12-09,24,Yellow,Pack,Inactive,2233330.16,No
751,14,66,SKU100751,Amet Deserunt,Titan,12752,15621.79,15,18,703,45,4.8,2024-05-21,24,Blue,Box,Inactive,10982118.37,No
752,15,55,SKU100752,Pariatur Quas,Bajaj,49060,60630.16,25,18,637,23,3.4,2025-06-10,24,,Piece,Inactive,38621411.92,Yes
753,2,66,SKU100753,Distinctio Sequi,Nike,38561,50318.41,50,18,360,60,1.1,2025-12-09,24,Grey,Box,Inactive,18114627.6,Yes
754,3,28,SKU100754,Deserunt Itaque,Milton,24457,31451.27,25,18,125,11,2.3,2024-04-06,24,Red,Kg,Inactive,3931408.75,Yes
755,18,9,SKU100755,Dolorem Mollitia,Titan,18686,26177.24,50,18,222,23,3.2,2024-02-06,6,,Kg,Inactive,5811347.28,No
756,11,26,SKU100756,Rerum Labore,Lenovo,3354,5035.57,40,18,47,45,2.7,2025-11-14,12,Brown,Pack,Inactive,236671.79,Yes
757,19,3,SKU100757,Quaerat Quibusdam,Adidas,1268,1802.88,0,18,933,69,2.1,2025-09-20,36,Black,Litre,Active,1682087.04,No
758,1,9,SKU100758,Voluptatum Recusandae,Asus,6333,9594.02,30,18,740,48,2.1,2024-02-08,36,White,Litre,Inactive,7099574.8,No
759,20,7,SKU100759,Pariatur Ad,Titan,19658,28469.28,40,18,505,92,4.9,2024-09-08,24,Brown,Piece,Active,14376986.4,Yes
760,2,2,SKU100760,Iure Veniam,HP,6990,11161.42,30,18,231,31,1.4,2022-06-27,24,Yellow,Piece,Active,2578288.02,No
761,2,15,SKU100761,Nesciunt Reprehenderit,Apple,20041,22797.06,25,18,704,88,4.2,2024-03-03,12,Blue,Litre,Inactive,16049130.24,Yes
762,5,41,SKU100762,Voluptas Suscipit,HP,49450,68837.62,30,18,652,67,3.7,2021-10-12,12,Brown,Kg,Inactive,44882128.24,No
763,11,99,SKU100763,Saepe Pariatur,Asus,14900,17073.91,20,18,728,20,2.4,2023-10-24,12,Red,Piece,Active,12429806.48,No
764,2,28,SKU100764,Ullam Repellendus,Samsung,44041,53204.51,30,18,192,72,1.4,2026-06-20,24,Green,Kg,Active,10215265.92,Yes
765,5,29,SKU100765,Eum Asperiores,Levis,25369,40274.11,50,18,207,61,1.8,2026-07-08,12,Green,Litre,Active,8336740.77,Yes
766,15,14,SKU100766,Perferendis Dolores,LG,15865,17583.08,40,18,191,44,1.1,2026-01-05,36,Silver,Pack,Active,3358368.28,Yes
767,12,56,SKU100767,Suscipit Sit,Lenovo,9971,12946.98,30,18,520,52,1.2,2024-10-15,6,Black,Kg,Inactive,6732429.6,Yes
768,10,25,SKU100768,Dignissimos Vero,Titan,11676,16311.66,50,18,622,73,3.1,2023-08-13,6,Red,Piece,Active,10145852.52,Yes
769,2,5,SKU100769,Aliquid Rem,Xiaomi,17544,21392.87,50,18,103,45,1.9,2022-06-28,36,Grey,Kg,Active,2203465.61,Yes
770,9,64,SKU100770,Eaque Ad,Lenovo,11308,16881.3,25,18,652,46,3.8,2025-04-22,6,White,Box,Inactive,11006607.6,No
771,8,22,SKU100771,Ipsam Nihil,Puma,44759,50789.26,10,18,340,68,1.6,2022-11-04,36,Grey,Pack,Active,17268348.4,Yes
772,9,10,SKU100772,Neque Voluptas,Dell,44612,66031.58,0,18,608,55,4.9,2023-04-16,36,Red,Kg,Active,40147200.64,Yes
773,1,73,SKU100773,Neque Provident,Milton,19148,29060.53,50,18,515,31,4.0,2025-07-26,6,Green,Pack,Inactive,14966172.95,No
774,12,70,SKU100774,Assumenda Voluptatibus,Nike,43577,58534.66,25,18,469,11,4.3,2022-09-24,24,Yellow,Litre,Inactive,27452755.54,Yes
775,9,88,SKU100775,Quas Eos,Realme,47824,67905.31,10,18,420,38,3.6,2026-04-29,36,Black,Box,Inactive,28520230.2,No
776,7,96,SKU100776,Itaque Ut,Sony,12803,19976.82,30,18,654,23,4.9,2025-08-16,36,Yellow,Box,Inactive,13064840.28,No
777,11,51,SKU100777,Qui Minus,Xiaomi,27447,43164.06,20,18,316,34,1.2,2024-03-22,24,Brown,Piece,Inactive,13639842.96,No
778,19,45,SKU100778,Doloribus Officia,Adidas,7321,11601.84,40,18,949,97,1.6,2026-02-02,24,Brown,Litre,Active,11010146.16,No
779,16,37,SKU100779,Laboriosam Quisquam,Sony,19415,21507.86,0,18,222,46,4.3,2024-07-26,36,Green,Piece,Inactive,4774744.92,No
780,1,7,SKU100780,Veritatis Vero,Nike,9125,11635.37,20,18,804,74,3.7,2023-10-21,12,White,Pack,Active,9354837.48,Yes
781,14,75,SKU100781,Similique Perspiciatis,Sony,19158,23170.24,40,18,955,55,2.0,2023-03-11,36,Grey,Kg,Active,22127579.2,No
782,10,77,SKU100782,Expedita Hic,Adidas,11457,15833.04,25,18,823,84,1.6,2026-04-20,24,Blue,Kg,Active,13030591.92,No
783,10,11,SKU100783,In Et,Adidas,37236,58220.7,40,18,558,33,2.5,2024-02-01,36,White,Box,Inactive,32487150.6,No
784,17,88,SKU100784,Illo Voluptatibus,Cello,23532,31396.15,30,18,477,63,4.8,2023-04-26,6,Grey,Piece,Active,14975963.55,No
785,8,75,SKU100785,Voluptas Voluptatibus,Realme,24552,28569.63,50,18,921,82,4.5,2025-09-18,36,Blue,Kg,Active,26312629.23,No
786,17,59,SKU100786,Ipsum Perferendis,Apple,5648,6367.25,5,18,341,86,1.4,2024-07-09,36,Silver,Piece,Active,2171232.25,Yes
787,7,67,SKU100787,Ratione Harum,HP,36934,54300.81,40,18,139,38,4.6,2024-01-02,12,Green,Pack,Active,7547812.59,No
788,20,89,SKU100788,Cupiditate Rem,Lenovo,7617,8634.41,10,18,618,25,3.1,2026-03-05,6,Pink,Piece,Inactive,5336065.38,No
789,2,16,SKU100789,Modi Nam,Adidas,26613,35710.91,10,18,839,40,4.4,2024-06-28,36,Brown,Piece,Inactive,29961453.49,Yes
790,1,24,SKU100790,Dignissimos Illum,HP,48898,69862.17,10,18,523,99,3.2,2021-11-29,24,Green,Piece,Inactive,36537914.91,No
791,9,51,SKU100791,Illo Beatae,Titan,45821,68728.18,40,18,426,64,1.6,2024-07-02,6,Brown,Kg,Active,29278204.68,No
792,2,83,SKU100792,Numquam Ullam,Prestige,43169,60865.62,0,18,929,55,4.9,2023-09-26,36,Green,Piece,Active,56544160.98,No
793,17,65,SKU100793,Perferendis Error,Lenovo,22961,35618.83,50,18,399,75,,2023-04-10,24,Brown,Pack,Inactive,14211913.17,Yes
794,9,98,SKU100794,Quidem Fugit,Milton,19952,31159.81,5,18,938,92,2.9,2026-05-03,12,Brown,Litre,Inactive,29227901.78,Yes
795,11,76,SKU100795,Voluptatem Fugit,Xiaomi,22912,31899.15,30,18,69,15,1.1,2022-09-21,12,White,Piece,Inactive,2201041.35,No
796,11,98,SKU100796, Corrupti Sint ,Boat,48114,72065.27,5,18,921,32,3.9,2026-07-19,36,White,Piece,Inactive,66372113.67,Yes
797,2,96,SKU100797,Excepturi Exercitationem,Sony,29036,43021.94,0,18,945,32,2.3,2021-12-26,36,Blue,Litre,Active,40655733.3,Yes
798,9,63,SKU100798,Velit Quia,Canon,44589,55426.12,15,18,759,30,2.7,2023-06-23,12,White,Litre,Active,42068425.08,Yes
799,7,5,SKU100799,Tempore Eveniet,HP,443,566.94,30,18,581,79,4.5,2022-01-01,36,Red,Box,Inactive,329392.14,No
